fold,model,alpha,is_start,is_end,os_start,os_end,terms,beta,is_mean_spearman,is_spearman_hit_rate,trades,closed_trades,win_rate,initial_cash,final_value,total_return_pct,max_drawdown_pct,sharpe,sortino,equity_points,stressed_hours,stressed_hour_pct,blocked_entry_hours,stop_exits,tp_exits,rank_decay_exits,avg_stopped_loss_pct,mean_holding_hours,median_holding_hours,return_over_max_drawdown
0,momentum_only,0.1,2025-10-08 17:00:00+00:00,2026-02-08 17:00:00+00:00,2026-02-08 17:00:00+00:00,2026-06-08 17:00:00+00:00,z_momentum,0.0334139655809,-0.0015846561112397091,0.47882513661202186,1418,709,0.33991537376586745,1000000.0,699284.4958352023,-30.071550416479774,32.0534850438937,-3.778059176284414,-6.838173082725228,2880,0,0.0,0,157,136,414,-2.536989335200058,5.308345120226308,3.0,-0.9381678895539787
